 60.00 	  64.00 
 72.00 	  64.00 
 84.00 	  64.00 
 96.00 	  64.00 
108.00 	  64.00 
120.00 	  64.00 
132.00 	  64.00 
144.00 	  64.00 
156.00 	  64.00 
168.00 	  64.00 
180.00 	  64.00 
192.00 	  64.00 
204.00 	  64.00 
216.00 	  64.00 
228.00 	  64.00 
240.00 	  64.00 
252.00 	  64.00 
264.00 	  64.00 
276.00 	  64.00 
288.00 	  64.00 
300.00 	  64.00 
312.00 	  64.00 
324.00 	  64.00 
336.00 	  64.00 
348.00 	  64.00 
360.00 	  64.00 
372.00 	  64.00 
384.00 	  64.00 
396.00 	  64.00 
408.00 	  64.00 
420.00 	  64.00 
432.00 	  64.00 
444.00 	  64.00 
456.00 	  64.00 
468.00 	  64.00 
480.00 	  64.00 
492.00 	  64.00 
504.00 	  64.00 
516.00 	  64.00 
528.00 	  64.00 
540.00 	  64.00 
552.00 	  64.00 
564.00 	  64.00 
576.00 	  64.00 
588.00 	  64.00 
600.00 	  64.00 
612.00 	  64.00 
624.00 	  64.00 
636.00 	  64.00 
648.00 	  64.00 
660.00 	  64.00 
672.00 	  64.00 
684.00 	  64.00 
696.00 	  64.00 
708.00 	  64.00 
720.00 	  64.00 
732.00 	  64.00 
744.00 	  64.00 
756.00 	  64.00 
768.00 	  64.00 
780.00 	  64.00 
792.00 	  64.00 
804.00 	  64.00 
816.00 	  64.00 
828.00 	  64.00 
840.00 	  64.00 
852.00 	  64.00 
864.00 	  64.00 
876.00 	  64.00 
888.00 	  64.00 
900.00 	  64.00 
912.00 	  64.00 
924.00 	  64.00 
936.00 	  64.00 
948.00 	  64.00 
960.00 	  64.00 
972.00 	  64.00 
984.00 	  64.00 
996.00 	  64.00 
1008.00 	  64.00 
1020.00 	  64.00 
1032.00 	  64.00 
1044.00 	  64.00 
1056.00 	  64.00 
1068.00 	  64.00 
1080.00 	  64.00 
1092.00 	  64.00 
1104.00 	  64.00 
1116.00 	  64.00 
1128.00 	  64.00 
1140.00 	  64.00 
1152.00 	  64.00 
1164.00 	  64.00 
1176.00 	  64.00 
1188.00 	  64.00 
1200.00 	  64.00 
1212.00 	  64.00 
1224.00 	  64.00 
1236.00 	  64.00 
1248.00 	  64.00 
1260.00 	  64.00 
1272.00 	  64.00 
1284.00 	  64.00 
1296.00 	  64.00 
1308.00 	  64.00 
1320.00 	  64.00 
1332.00 	  64.00 
1344.00 	  64.00 
1356.00 	  64.00 
1368.00 	  64.00 
1380.00 	  64.00 
1392.00 	  64.00 
1404.00 	  64.00 
1416.00 	  64.00 
1428.00 	  64.00 
1440.00 	  64.00 
1452.00 	  64.00 
1464.00 	  64.00 
1476.00 	  64.00 
1488.00 	  64.00 
1500.00 	  64.00 
1512.00 	  64.00 
1524.00 	  64.00 
1536.00 	  64.00 
1548.00 	  64.00 
1560.00 	  64.00 
1572.00 	  64.00 
1584.00 	  64.00 
1596.00 	  64.00 
1608.00 	  64.00 
1620.00 	  64.00 
1632.00 	  64.00 
1644.00 	  64.00 
1656.00 	  64.00 
1668.00 	  64.00 
1680.00 	  64.00 
1692.00 	  64.00 
1704.00 	  64.00 
1716.00 	  64.00 
1728.00 	  64.00 
1740.00 	  64.00 
1752.00 	  64.00 
1764.00 	  64.00 
1776.00 	  64.00 
1788.00 	  64.00 
1800.00 	  64.00 
1812.00 	  64.00 
1824.00 	  64.00 
1836.00 	  64.00 
1848.00 	  64.00 
1860.00 	  64.00 
1872.00 	  64.00 
1884.00 	  64.00 
1896.00 	  64.00 
1908.00 	  64.00 
1920.00 	  64.00 
1932.00 	  64.00 
1944.00 	  64.00 
1956.00 	  64.00 
1968.00 	  64.00 
1980.00 	  64.00 
1992.00 	  64.00 
2004.00 	  64.00 
2016.00 	  64.00 
2028.00 	  64.00 
2040.00 	  64.00 
2052.00 	  64.00 
2064.00 	  64.00 
2076.00 	  64.00 
2088.00 	  64.00 
2100.00 	  64.00 
2112.00 	  64.00 
2124.00 	  64.00 
2136.00 	  64.00 
2148.00 	  64.00 
2160.00 	  64.00 
2172.00 	  64.00 
2184.00 	  64.00 
2196.00 	  64.00 
2208.00 	  64.00 
2220.00 	  64.00 
2232.00 	  64.00 
2244.00 	  64.00 
2256.00 	  64.00 
2268.00 	  64.00 
2280.00 	  64.00 
2292.00 	  64.00 
2304.00 	  64.00 
2316.00 	  64.00 
2328.00 	  64.00 
2340.00 	  64.00 
2352.00 	  64.00 
2364.00 	  64.00 
2376.00 	  64.00 
2388.00 	  64.00 
2400.00 	  64.00 
2412.00 	  64.00 
2424.00 	  64.00 
2436.00 	  64.00 
2448.00 	  64.00 
2460.00 	  64.00 
